athlete_id,event_id,race_id,splitsMissing,maxConsecutiveSplitsMissing
FY9AADYZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
6778B4B9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,1,1
CZ985C6D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A8C74628,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Y3B3Y41D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
2DB38Y83,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,1,1
C51ZZY5Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
F7685F8D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
3986Z487,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
1C2AB3AB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
CZ33AFD4,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
3Y1FFZ8D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
AZ1ZZ29Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
AZAC92BZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
C2775245,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
DDB2C63C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A7A586B6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A53Y2677,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
BY5F382F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
27C77543,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
2A6FA755,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
B2C7A57Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
9614852F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
1F71BY82,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
C24A9Z43,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
84YF49C1,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
YD593C4A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
D63AZB91,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,6,6
71DF4B6C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
915Y55Y9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
823B3FBZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
ZY6FB8CA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
5B423C57,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
91Z7ZC5F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
45B9B93F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
